Customer_ID,Age,Gender,Tenure_Months,Monthly_Charges,Total_Charges,Contract_Type,Payment_Method,Internet_Service,Customer_Support_Calls,Churn
10358,25,Male,14,1656.11,14809.67,Monthly,Debit Card,None,1,No
10359,44,Male,11,4103.61,160733.15,Monthly,Debit Card,Fiber,0,No
10360,44,Male,56,3344.55,161997.51,Quarterly,UPI,None,5,No
10361,51,Male,7,2765.81,49815.64,Monthly,Credit Card,DSL,12,No
10362,38,Male,71,770.49,123430.41,Quarterly,Debit Card,DSL,8,No
10363,47,Female,26,4621.71,89192.83,Yearly,UPI,Fiber,2,Yes
10364,50,Female,61,3269.53,126906.51,Quarterly,Debit Card,Fiber,4,No
10365,45,Male,11,1367.11,172712.98,Yearly,Debit Card,None,8,No
10366,64,Male,64,3228.74,16891.43,Monthly,Debit Card,Fiber,13,Yes
10367,50,Male,41,3548.59,155818.9,Monthly,UPI,Fiber,13,No
10368,22,Male,61,2865.97,99112.79,Yearly,Credit Card,DSL,8,No
10369,65,Female,10,3731.46,113261.26,Yearly,Net Banking,DSL,6,No
10370,36,Male,42,3116.54,131132.34,Yearly,Credit Card,None,13,No
10371,21,Female,16,4764.96,184602.01,Quarterly,Debit Card,None,3,No
10372,52,Male,31,741.64,12287.27,Quarterly,Credit Card,None,10,Yes
10373,66,Female,39,978.11,6865.79,Monthly,Debit Card,None,1,Yes
10374,34,Male,22,1281.52,36474.09,Quarterly,UPI,DSL,1,No
10375,61,Male,55,3605.77,197303.1,Monthly,UPI,None,3,Yes
10376,45,Female,5,3405.18,143300.2,Monthly,UPI,None,0,No
10377,47,Male,49,4514.26,123313.58,Monthly,Debit Card,Fiber,13,No
10378,46,Male,36,3797.95,10360.77,Monthly,Credit Card,None,3,No
10379,63,Male,63,2787.6,175942.93,Monthly,Net Banking,Fiber,11,Yes
10380,23,Female,53,4963.24,162738.61,Quarterly,Net Banking,DSL,13,Yes
10381,52,Male,71,1697.49,133295.21,Yearly,UPI,None,10,No
10382,58,Male,48,4249.36,68487.03,Quarterly,Net Banking,Fiber,5,No
10383,54,Female,10,2420.56,15030.49,Monthly,Debit Card,None,5,No
10384,41,Female,48,3419.31,116427.66,Yearly,Credit Card,Fiber,6,No
10385,46,Female,20,3772.71,144219.22,Monthly,Net Banking,None,4,No
10386,66,Male,65,3351.89,19753.83,Quarterly,Net Banking,DSL,8,No
10387,63,Male,62,1132.28,127119.76,Monthly,Credit Card,DSL,1,Yes
10388,48,Male,27,2493.28,57986.85,Monthly,Net Banking,Fiber,1,No
10389,52,Female,16,3026.47,153084.6,Monthly,Credit Card,Fiber,3,No
10390,50,Male,5,4320.7,108383.55,Quarterly,Debit Card,DSL,14,No
10391,69,Male,18,2496.41,26678.32,Monthly,Debit Card,None,3,Yes
10392,38,Female,55,4634.36,105777.37,Monthly,Debit Card,Fiber,3,No
10393,49,Female,27,2481.68,79751.64,Monthly,UPI,DSL,0,No
10394,40,Female,65,2969.51,36890.84,Monthly,Debit Card,Fiber,3,No
10395,50,Female,37,4083.29,168461.63,Quarterly,Net Banking,DSL,11,Yes
10396,20,Female,36,3123.8,3194.66,Monthly,UPI,DSL,4,No
10397,35,Male,67,4820.98,63113.53,Monthly,UPI,Fiber,8,No
10398,42,Female,48,3471.51,3506.41,Monthly,UPI,Fiber,2,No
10399,59,Male,42,2852.19,20105.38,Monthly,Debit Card,DSL,14,No
10400,48,Male,35,606.16,60122.15,Monthly,UPI,None,2,Yes
10401,20,Female,57,2361.8,11799.97,Quarterly,Debit Card,DSL,13,No
10402,57,Female,12,1846.62,119729.48,Monthly,Debit Card,None,4,No
10403,63,Female,51,3866.48,18285.72,Monthly,UPI,None,9,No
10404,41,Male,57,1437.25,140641.01,Monthly,UPI,None,5,Yes
10405,67,Female,31,1423.49,11475.78,Monthly,Net Banking,Fiber,2,Yes
10406,49,Female,59,1352.84,12802.47,Monthly,UPI,DSL,0,No
10407,64,Female,57,1065.27,61759.85,Monthly,Debit Card,DSL,9,No
10408,39,Female,55,1899.53,179417.73,Monthly,Net Banking,None,7,No
10409,40,Female,27,4486.65,128637.26,Monthly,Net Banking,None,11,No
10410,19,Male,0,3987.18,154256.13,Yearly,Debit Card,None,0,No
10411,44,Male,41,3808.63,29168.87,Quarterly,UPI,DSL,1,No
10412,59,Male,47,4088.02,166990.96,Quarterly,UPI,None,2,No
10413,19,Female,39,1712.38,2621.1,Monthly,Credit Card,DSL,5,No
10414,43,Female,62,4493.49,43398.41,Quarterly,UPI,DSL,3,Yes
10415,34,Female,71,1117.87,123602.37,Yearly,Credit Card,Fiber,3,No
10416,57,Male,3,2013.56,75674.04,Quarterly,Net Banking,None,14,No
10417,50,Female,37,3140.37,196854.48,Monthly,Net Banking,None,8,Yes
10418,26,Female,26,963.07,7037.51,Monthly,Net Banking,None,5,Yes
10419,60,Female,8,3785.59,199721.04,Monthly,Credit Card,Fiber,11,No
10420,65,Male,15,2242.61,125101.94,Monthly,Debit Card,None,1,No
10421,56,Female,55,4029.83,112182.69,Monthly,Debit Card,DSL,6,No
10422,46,Male,30,2718.03,12842.98,Yearly,Net Banking,None,14,No
10423,59,Female,13,1313.94,55392.45,Quarterly,Credit Card,DSL,12,No
10424,43,Male,24,3806.43,185007.87,Monthly,Credit Card,DSL,2,Yes
10425,52,Male,33,1634.65,71494.95,Monthly,Net Banking,DSL,8,Yes
10426,67,Male,66,2708.65,132668.99,Monthly,UPI,DSL,5,Yes
10427,42,Female,23,839.9,199899.77,Monthly,Net Banking,None,7,No
10428,41,Female,25,3280.4,53350.87,Monthly,Credit Card,Fiber,12,No
10429,30,Male,19,3496.36,115640.09,Monthly,UPI,Fiber,12,No
10430,24,Male,63,2204.03,139591.12,Monthly,Debit Card,DSL,0,No
10431,53,Female,9,4794.9,33760.82,Yearly,UPI,None,1,No
10432,62,Female,66,4433.76,30585.84,Monthly,Debit Card,Fiber,5,Yes
10433,37,Male,23,3685.73,91805.27,Monthly,Credit Card,None,2,No
10434,18,Female,4,3711.43,77776.69,Monthly,Net Banking,Fiber,0,No
10435,25,Female,66,1635.81,143128.87,Monthly,Net Banking,DSL,5,No
10436,63,Female,57,3455.67,14832.25,Monthly,Net Banking,DSL,4,No
10437,33,Female,26,1391.93,194461.16,Quarterly,Net Banking,DSL,12,No
10438,31,Male,14,1148.01,3841.12,Monthly,Net Banking,Fiber,8,No
10439,29,Female,34,4997.61,120662.05,Monthly,Credit Card,None,5,Yes
10440,68,Female,52,3300.69,112963.89,Quarterly,Credit Card,DSL,4,No
10441,40,Male,43,2439.45,27808.43,Monthly,Net Banking,None,0,Yes
10442,32,Male,25,1796.74,31032.28,Monthly,UPI,None,14,No
10443,45,Female,46,3217.64,158742.82,Monthly,Net Banking,DSL,0,No
10444,51,Female,33,723.17,177624.93,Quarterly,Debit Card,Fiber,10,No
10445,19,Female,49,926.06,57320.38,Monthly,Debit Card,DSL,0,No
10446,49,Female,11,647.86,88154.83,Monthly,Debit Card,DSL,6,Yes
10447,40,Male,3,2746.26,71644.01,Quarterly,Debit Card,Fiber,5,No
10448,39,Male,47,3202.73,15436.86,Monthly,Net Banking,None,13,No
10449,68,Male,54,781.16,134967.64,Monthly,Debit Card,Fiber,4,No
10450,42,Female,0,3745.51,165213.39,Monthly,UPI,Fiber,3,No
10451,39,Female,65,1536.78,61670.99,Quarterly,Net Banking,DSL,10,Yes
10452,39,Female,29,3583.41,198044.98,Yearly,Debit Card,Fiber,13,No
10453,66,Female,2,4918.54,16094.46,Yearly,Net Banking,Fiber,12,No
10454,69,Male,20,3609.98,132696.35,Yearly,Net Banking,Fiber,12,No
10455,59,Male,48,4474.37,90197.37,Quarterly,Net Banking,None,10,No
10456,23,Female,61,4766.89,89873.78,Quarterly,Credit Card,None,7,Yes
10457,32,Male,37,2690.38,92071.48,Quarterly,Debit Card,DSL,10,No
10458,60,Female,14,3660.46,52477.67,Monthly,Credit Card,DSL,7,Yes
10459,54,Female,51,4333.86,143397.0,Monthly,UPI,None,4,No
10460,50,Male,45,2104.74,144593.73,Monthly,UPI,Fiber,14,No
10461,25,Female,24,1676.29,57197.02,Monthly,Credit Card,DSL,3,Yes
10462,61,Female,20,4759.69,167225.99,Quarterly,Debit Card,DSL,14,No
10463,61,Male,4,3768.37,64052.14,Monthly,Net Banking,Fiber,1,Yes
10464,22,Female,69,1488.57,145293.53,Monthly,UPI,Fiber,6,No
10465,56,Female,46,2520.88,25078.95,Monthly,UPI,Fiber,4,No
10466,21,Male,67,4084.03,34571.63,Yearly,UPI,Fiber,2,No
10467,23,Female,17,2961.78,63843.33,Quarterly,Debit Card,Fiber,8,No
10468,62,Male,20,3424.78,119180.88,Monthly,Credit Card,None,8,No
10469,49,Female,22,3891.96,129456.79,Monthly,Credit Card,Fiber,10,Yes
10470,69,Male,63,3299.04,79874.88,Monthly,Debit Card,DSL,14,No
10471,47,Male,66,2930.36,16489.99,Monthly,UPI,None,10,Yes
10472,64,Male,39,3873.26,75353.3,Monthly,Debit Card,DSL,9,No
10473,52,Female,9,3774.03,138064.74,Quarterly,Debit Card,Fiber,13,No
10474,57,Male,51,3334.43,134528.1,Monthly,Credit Card,DSL,10,No
10475,69,Male,71,2119.05,32879.09,Monthly,Debit Card,Fiber,7,Yes
10476,33,Male,60,2326.15,2549.01,Monthly,Debit Card,DSL,0,Yes
10477,30,Male,63,4866.97,150843.34,Monthly,UPI,DSL,11,Yes
10478,67,Male,4,1005.74,22167.27,Monthly,Net Banking,Fiber,2,No
10479,59,Female,52,1708.27,17387.48,Monthly,UPI,DSL,1,Yes
10480,47,Female,54,2715.81,1537.54,Monthly,Credit Card,None,3,No
10481,36,Female,36,4265.28,87087.66,Quarterly,Net Banking,DSL,1,No
10482,34,Female,55,1236.54,101149.52,Monthly,UPI,None,11,No
10483,36,Female,58,1746.3,127895.15,Monthly,Debit Card,None,10,No
10484,45,Female,68,796.09,59916.7,Monthly,Debit Card,DSL,7,No
10485,43,Female,58,3676.93,142374.52,Quarterly,Net Banking,None,0,No
10486,54,Male,1,1571.94,34697.04,Monthly,Net Banking,None,3,No
10487,43,Female,64,2249.04,166566.02,Quarterly,Debit Card,DSL,4,No
10488,40,Male,59,2496.66,114797.82,Yearly,Credit Card,Fiber,13,Yes
10489,26,Male,50,4510.91,117194.07,Monthly,UPI,Fiber,9,No
10490,29,Female,29,2350.99,42745.31,Quarterly,Debit Card,None,3,No
10491,18,Male,10,1153.51,15747.64,Quarterly,UPI,None,7,Yes
10492,18,Male,38,2859.42,93480.24,Monthly,UPI,Fiber,1,Yes
10493,64,Male,71,4833.31,123506.78,Quarterly,UPI,None,8,Yes
10494,51,Male,62,3234.59,19914.25,Monthly,UPI,Fiber,1,No
10495,49,Female,63,4925.24,190156.36,Monthly,Credit Card,DSL,1,No
10496,65,Female,60,4284.98,196102.46,Quarterly,Credit Card,None,12,Yes
10497,42,Female,53,661.85,109545.88,Quarterly,Credit Card,DSL,1,No
10498,57,Female,57,3462.8,190063.76,Yearly,Debit Card,Fiber,11,No
10499,62,Female,55,1790.45,36709.6,Monthly,Debit Card,Fiber,9,No
10500,18,Female,33,3018.28,6058.72,Monthly,Debit Card,DSL,7,No
10501,33,Female,30,1757.05,8842.5,Monthly,Credit Card,None,2,Yes
10502,56,Female,51,2069.92,117914.98,Monthly,UPI,DSL,9,No
10503,22,Female,0,4654.26,13266.73,Monthly,Credit Card,DSL,10,No
10504,39,Female,54,1429.89,191750.58,Monthly,Debit Card,None,13,No
10505,46,Male,21,4433.49,29244.71,Monthly,Net Banking,Fiber,9,No
10506,20,Female,39,637.06,61639.84,Monthly,Debit Card,DSL,14,Yes
10507,29,Male,0,908.94,164681.04,Monthly,UPI,DSL,13,No
10508,43,Male,64,4346.04,44529.32,Yearly,Credit Card,Fiber,7,No
10509,33,Male,62,3337.5,49350.72,Quarterly,Net Banking,DSL,6,No
10510,68,Male,53,3862.56,128819.48,Monthly,Net Banking,Fiber,9,No
10511,54,Female,41,1442.38,55941.13,Yearly,UPI,None,3,Yes
10512,39,Male,20,2916.88,44272.08,Quarterly,Credit Card,Fiber,6,No
10513,46,Female,21,3817.49,51581.37,Yearly,Net Banking,Fiber,10,Yes
10514,31,Female,37,3322.91,98638.85,Monthly,Debit Card,DSL,7,No
10515,45,Male,7,2622.64,193253.87,Monthly,UPI,Fiber,5,No
10516,22,Female,61,4819.03,166615.35,Yearly,Net Banking,Fiber,5,Yes
10517,64,Male,46,3542.71,57637.44,Monthly,UPI,DSL,2,Yes
10518,66,Male,16,4584.88,73311.27,Yearly,Credit Card,Fiber,4,No
10519,47,Female,16,3783.97,93437.94,Quarterly,Credit Card,DSL,9,No
10520,63,Female,12,3809.59,195807.0,Yearly,Credit Card,None,1,No
10521,69,Male,16,860.08,35305.7,Monthly,Debit Card,Fiber,11,No
10522,22,Female,37,2117.59,72139.14,Monthly,Net Banking,None,4,No
10523,29,Female,44,4362.66,146155.79,Monthly,Credit Card,Fiber,4,No
10524,33,Female,5,1546.72,192824.8,Yearly,Debit Card,Fiber,6,No
10525,43,Male,34,1019.78,31979.37,Monthly,Credit Card,None,3,No
10526,43,Male,13,1967.48,46248.61,Monthly,Credit Card,None,13,Yes
10527,65,Female,71,1491.97,45913.24,Monthly,Net Banking,DSL,10,Yes
10528,38,Female,60,4663.8,5165.47,Monthly,Debit Card,DSL,5,No
10529,56,Female,14,4405.85,121219.01,Monthly,Credit Card,None,8,No
10530,53,Female,53,2748.57,134469.91,Monthly,Debit Card,Fiber,3,No
10531,50,Female,26,776.05,120902.65,Quarterly,Debit Card,DSL,10,Yes
10532,47,Male,12,3715.53,15193.27,Monthly,Credit Card,Fiber,13,Yes
10533,54,Female,30,3305.35,14776.8,Yearly,Credit Card,DSL,5,Yes
10534,40,Male,34,4867.5,42866.92,Quarterly,UPI,DSL,12,Yes
10535,27,Female,59,3015.29,58768.61,Quarterly,Net Banking,DSL,11,No
10536,22,Male,5,2013.77,157522.19,Quarterly,Credit Card,None,8,No
10537,53,Female,68,2835.6,32718.66,Monthly,UPI,Fiber,9,No
10538,51,Male,57,4906.68,9774.35,Monthly,Net Banking,None,11,No
10539,69,Female,48,3633.63,79403.51,Quarterly,Credit Card,DSL,0,No
10540,48,Male,22,3523.89,83862.04,Monthly,Debit Card,None,7,Yes
10541,27,Male,33,1583.07,90730.56,Monthly,Net Banking,None,0,No
10542,36,Male,25,3846.21,165553.81,Monthly,Debit Card,None,3,No
10543,49,Male,46,3876.22,20503.08,Quarterly,UPI,Fiber,2,Yes
10544,18,Male,4,1927.8,141084.47,Monthly,Credit Card,None,3,No
10545,22,Male,19,2676.71,68251.17,Monthly,UPI,None,13,No
10546,62,Female,5,1825.71,62686.05,Monthly,Credit Card,None,6,Yes
10547,21,Male,69,1664.17,186576.08,Yearly,Credit Card,None,12,Yes
10548,33,Female,58,616.53,50445.24,Monthly,Debit Card,None,13,No
10549,41,Female,63,1783.45,128863.84,Quarterly,UPI,None,8,Yes
10550,33,Female,17,2992.86,55750.42,Monthly,Debit Card,None,8,Yes
10551,19,Female,3,507.21,101921.63,Quarterly,Debit Card,DSL,9,No
10552,66,Female,16,1774.49,157472.29,Monthly,Debit Card,None,0,No
10553,45,Male,13,4466.35,176462.78,Quarterly,UPI,None,14,No
10554,49,Male,12,3171.42,167900.75,Monthly,Credit Card,Fiber,9,No
10555,44,Male,6,3235.38,116853.97,Monthly,Credit Card,DSL,0,No
10556,37,Female,43,2315.14,50514.45,Quarterly,UPI,None,8,No
10557,41,Male,14,3544.12,132585.44,Quarterly,Credit Card,Fiber,3,No
10558,29,Male,18,1354.7,142271.1,Quarterly,UPI,None,11,No
10559,67,Male,62,4184.36,3127.71,Yearly,UPI,None,12,Yes
10560,52,Male,34,1025.1,88402.89,Monthly,Credit Card,None,13,No
10561,50,Male,34,3452.01,168809.15,Yearly,Net Banking,None,2,No
10562,50,Female,18,2035.17,98427.93,Monthly,Debit Card,None,12,No
10563,68,Male,19,3863.81,62963.71,Quarterly,UPI,Fiber,8,No
10564,60,Female,34,2973.94,174487.76,Monthly,UPI,None,4,No
10565,54,Female,31,2535.59,32020.26,Monthly,Net Banking,Fiber,11,No
10566,29,Female,47,1262.4,42082.6,Monthly,UPI,None,5,Yes
10567,20,Female,43,3365.7,137787.1,Monthly,UPI,Fiber,0,No
10568,18,Female,23,4886.46,71134.75,Monthly,Credit Card,DSL,0,No
10569,50,Male,60,4215.22,142890.35,Monthly,Credit Card,None,12,No
10570,57,Male,16,770.04,32383.02,Monthly,Net Banking,DSL,13,Yes
10571,27,Male,70,2193.03,51201.55,Monthly,UPI,DSL,6,No
10572,60,Female,49,4665.12,32172.83,Monthly,Debit Card,DSL,9,No
10573,61,Male,64,2763.7,190629.15,Monthly,Credit Card,None,14,Yes
10574,46,Male,31,3479.5,81675.39,Monthly,Debit Card,DSL,7,No
10575,30,Female,35,4606.7,68106.76,Monthly,Debit Card,Fiber,10,Yes
10576,29,Female,12,4432.08,3826.23,Quarterly,Net Banking,None,7,No
10577,48,Female,69,2758.19,31530.1,Yearly,Net Banking,DSL,13,No
10578,63,Female,57,2469.41,84806.04,Monthly,UPI,None,12,Yes
10579,19,Male,13,2028.62,14632.06,Quarterly,Net Banking,DSL,6,Yes
10580,68,Female,36,3735.59,102637.13,Quarterly,Credit Card,Fiber,12,No
10581,67,Female,67,1791.44,91548.07,Monthly,UPI,None,10,No
10582,52,Male,39,1624.49,153666.46,Quarterly,UPI,None,8,No
10583,40,Male,58,2103.12,132300.74,Monthly,Debit Card,DSL,0,No
10584,34,Female,15,1297.47,89743.51,Monthly,Debit Card,Fiber,1,No
10585,43,Male,61,3628.04,45707.48,Monthly,Debit Card,None,12,No
10586,25,Female,3,3273.08,145645.85,Monthly,UPI,DSL,2,No
10587,46,Female,44,2672.95,141864.56,Quarterly,Net Banking,Fiber,12,No
10588,43,Male,27,2256.47,31505.94,Monthly,Net Banking,Fiber,11,No
10589,27,Male,65,4590.78,183035.61,Monthly,Net Banking,Fiber,12,Yes
10590,43,Female,30,631.06,13816.62,Monthly,UPI,Fiber,4,No
10591,51,Female,2,3960.98,11952.5,Quarterly,UPI,None,3,No
10592,68,Female,7,4558.59,38282.73,Quarterly,UPI,None,3,No
10593,58,Male,23,2508.6,181982.7,Quarterly,UPI,Fiber,14,No
10594,24,Female,14,2978.11,104479.63,Monthly,UPI,DSL,7,Yes
10595,21,Female,42,4750.09,157800.24,Monthly,Net Banking,DSL,7,No
10596,67,Female,30,1455.25,46340.79,Monthly,UPI,Fiber,10,No
10597,62,Female,44,2840.61,98554.17,Monthly,Net Banking,Fiber,6,No
10598,28,Female,65,2636.25,72299.6,Monthly,UPI,DSL,0,No
10599,46,Male,7,1662.77,165737.89,Monthly,Net Banking,Fiber,9,Yes
10600,53,Female,70,4183.67,5498.28,Monthly,Credit Card,Fiber,14,No
10601,42,Female,56,4548.2,49524.7,Yearly,Credit Card,None,3,No
10602,38,Female,29,4018.7,31362.27,Quarterly,Net Banking,None,0,Yes
10603,53,Female,17,1379.12,171978.62,Monthly,Credit Card,Fiber,10,No
10604,27,Male,68,890.37,94041.23,Monthly,Credit Card,Fiber,13,Yes
10605,54,Male,38,3224.5,81439.79,Monthly,Net Banking,None,4,No
10606,26,Male,59,756.93,90447.07,Quarterly,UPI,Fiber,2,No
10607,41,Female,42,3527.72,194412.99,Quarterly,UPI,None,2,No
10608,52,Female,44,2886.91,170203.21,Yearly,Net Banking,None,3,No
10609,66,Male,22,3482.54,141567.39,Monthly,Debit Card,DSL,1,No
10610,52,Male,68,3155.77,58805.31,Quarterly,Debit Card,None,6,Yes
10611,65,Male,5,2402.16,33869.43,Monthly,Credit Card,DSL,11,No
10612,53,Female,55,1403.95,184365.29,Yearly,Debit Card,DSL,12,No
10613,35,Female,3,1875.66,85192.03,Quarterly,Credit Card,None,3,No
10614,66,Male,22,2860.25,56472.4,Quarterly,UPI,Fiber,4,No
10615,56,Male,5,3433.41,94713.24,Monthly,Net Banking,None,11,No
10616,49,Male,31,4007.67,183651.64,Quarterly,UPI,DSL,13,No
10617,41,Female,17,3952.27,78026.4,Monthly,Net Banking,None,1,No
10618,40,Female,14,4877.1,112965.56,Monthly,Debit Card,None,5,Yes
10619,49,Female,39,1786.29,160790.29,Monthly,UPI,DSL,8,No
10620,54,Male,5,820.0,85999.37,Monthly,UPI,None,7,No
10621,29,Male,62,2055.46,47474.82,Monthly,Credit Card,None,7,Yes
10622,66,Female,66,3844.83,198910.62,Monthly,Net Banking,DSL,1,No
10623,30,Male,10,2471.5,191357.6,Monthly,Debit Card,Fiber,14,No
10624,40,Female,42,4180.05,168852.35,Monthly,UPI,DSL,3,Yes
10625,42,Male,16,2971.97,137986.4,Monthly,Net Banking,DSL,7,No
10626,52,Male,3,4684.06,59678.26,Monthly,Debit Card,None,10,No
10627,58,Male,62,4765.39,182769.17,Monthly,UPI,DSL,0,No
10628,47,Male,67,811.87,55835.78,Monthly,Net Banking,None,7,Yes
10629,34,Female,40,2553.86,160361.09,Monthly,Credit Card,None,2,Yes
10630,66,Male,4,3243.6,183733.38,Quarterly,UPI,None,7,No
10631,37,Female,31,1651.43,120997.76,Monthly,Net Banking,DSL,5,No
10632,65,Female,69,2331.85,160808.19,Quarterly,Debit Card,DSL,6,No
10633,42,Female,34,3549.57,158547.32,Monthly,Debit Card,None,1,No
10634,39,Male,21,1520.3,39438.39,Yearly,Credit Card,Fiber,14,No
10635,30,Female,64,3208.92,133916.97,Monthly,UPI,Fiber,0,Yes
10636,36,Female,21,3638.52,19600.12,Monthly,Credit Card,DSL,5,No
10637,66,Female,10,907.23,102062.18,Monthly,Net Banking,None,11,No
10638,53,Male,2,2738.88,33284.87,Monthly,Debit Card,None,2,No
10639,29,Male,8,1683.86,83853.55,Quarterly,Credit Card,DSL,3,No
10640,58,Female,59,3759.74,166763.43,Monthly,UPI,Fiber,12,No
10641,36,Male,13,1353.0,197446.4,Monthly,Net Banking,DSL,14,No
10642,29,Female,17,4515.07,64274.01,Yearly,UPI,DSL,8,Yes
10643,26,Female,22,2439.24,106859.18,Monthly,Credit Card,None,2,No
10644,24,Male,46,1391.01,102748.31,Monthly,Debit Card,DSL,1,No
10645,45,Female,68,2471.1,190925.9,Monthly,Debit Card,Fiber,1,Yes
10646,31,Male,46,2339.35,96238.16,Monthly,Credit Card,DSL,1,No
10647,48,Male,29,2430.14,140122.13,Yearly,UPI,None,5,Yes
10648,69,Female,24,3135.03,184436.06,Quarterly,UPI,Fiber,1,Yes
10649,36,Male,27,2845.28,75302.33,Quarterly,UPI,None,10,No
10650,64,Male,24,1174.0,180522.33,Yearly,UPI,DSL,6,No
10651,33,Female,57,795.11,183573.79,Monthly,Debit Card,DSL,6,No
10652,22,Female,40,3782.37,186201.84,Monthly,UPI,DSL,6,No
10653,52,Male,24,3018.73,54818.79,Monthly,Credit Card,None,13,Yes
10654,29,Male,47,2115.5,80670.76,Quarterly,Credit Card,DSL,12,No
10655,42,Female,9,4137.61,174208.79,Yearly,Credit Card,Fiber,1,No
10656,69,Male,10,2246.26,72473.2,Monthly,Credit Card,Fiber,6,Yes
10657,38,Male,20,4081.84,120450.35,Monthly,UPI,None,9,No
10658,53,Male,44,1875.9,24492.85,Yearly,Debit Card,None,7,No
10659,40,Male,6,827.8,12198.72,Monthly,Net Banking,None,7,Yes
10660,33,Male,63,4696.88,82986.8,Yearly,UPI,DSL,13,No
10661,56,Male,63,2275.48,116204.39,Monthly,Net Banking,Fiber,1,Yes
10662,62,Male,1,4067.12,79147.12,Monthly,Debit Card,Fiber,4,Yes
10663,59,Female,41,1756.15,115969.42,Monthly,UPI,Fiber,13,No
10664,56,Female,53,3408.64,103501.79,Quarterly,Net Banking,None,5,Yes
10665,31,Female,15,4429.9,137455.74,Monthly,Debit Card,None,8,No
10666,48,Female,17,687.4,130256.95,Monthly,Net Banking,DSL,5,No
10667,22,Female,58,4237.86,85424.89,Yearly,Credit Card,None,9,Yes
10668,52,Male,15,3071.0,85574.05,Quarterly,Credit Card,Fiber,5,No
10669,40,Male,5,3233.62,29014.89,Quarterly,Debit Card,DSL,9,No
10670,46,Male,56,2854.21,103134.48,Monthly,Debit Card,None,9,No
10671,60,Male,46,4435.14,117848.65,Yearly,Net Banking,None,14,No
10672,28,Female,47,695.45,95821.39,Monthly,Debit Card,Fiber,5,Yes
10673,35,Male,41,1674.63,65815.76,Monthly,Credit Card,DSL,8,No
10674,64,Male,59,4440.93,144608.06,Monthly,Credit Card,None,9,No
10675,29,Female,3,3885.56,15857.67,Monthly,UPI,None,6,Yes
10676,26,Male,1,579.4,182973.63,Yearly,Net Banking,DSL,0,No
10677,27,Male,58,2826.53,5108.04,Monthly,Debit Card,DSL,0,No
10678,61,Female,26,2883.08,192507.68,Monthly,Debit Card,None,13,No
10679,34,Male,26,2303.97,93008.76,Quarterly,Debit Card,None,3,No
10680,55,Male,71,1838.27,83121.32,Quarterly,Net Banking,Fiber,14,Yes
10681,24,Male,6,3567.76,52032.36,Quarterly,Credit Card,DSL,11,Yes
10682,63,Male,62,1435.06,3004.16,Monthly,Debit Card,None,1,Yes
10683,30,Male,45,4095.27,55683.26,Quarterly,Debit Card,None,2,No
10684,57,Female,62,4113.67,22770.59,Monthly,Credit Card,None,11,No
10685,59,Female,11,2368.68,132304.35,Yearly,Debit Card,None,6,No
10686,26,Female,12,1775.97,64495.92,Monthly,UPI,Fiber,13,No
10687,67,Female,42,1777.45,153668.69,Quarterly,Credit Card,DSL,6,Yes
10688,44,Female,16,2670.31,42176.32,Monthly,Credit Card,None,13,No
10689,19,Female,62,3738.11,180146.74,Monthly,Credit Card,DSL,11,No
10690,22,Male,35,2114.91,105073.32,Monthly,UPI,DSL,2,No
10691,46,Female,7,3245.2,23786.73,Monthly,Credit Card,None,12,Yes
10692,54,Female,68,2221.18,80768.2,Monthly,Net Banking,None,1,Yes
10693,55,Male,35,1870.35,42145.34,Quarterly,Net Banking,None,14,Yes
10694,36,Male,27,611.87,40737.4,Monthly,Net Banking,Fiber,12,No
10695,25,Female,46,517.61,101767.58,Quarterly,Credit Card,None,12,No
10696,65,Male,29,1522.43,134706.51,Monthly,Credit Card,DSL,0,No
10697,62,Female,22,2328.83,182412.02,Monthly,Credit Card,DSL,8,No
10698,18,Male,15,4330.68,100930.24,Quarterly,UPI,Fiber,9,No
10699,39,Female,13,4093.18,193201.92,Quarterly,Net Banking,None,2,No
10700,69,Male,70,1702.24,188385.34,Monthly,Debit Card,None,8,Yes
10701,34,Male,51,1600.43,173147.44,Monthly,Debit Card,Fiber,14,Yes
10702,24,Female,36,1522.95,100495.48,Quarterly,Credit Card,Fiber,14,No
10703,42,Female,28,2026.57,29039.88,Monthly,UPI,None,3,No
10704,62,Female,66,2741.89,44362.99,Monthly,Credit Card,None,14,No
10705,21,Female,14,2474.0,129886.33,Quarterly,Debit Card,DSL,9,No
